seller-sku	asin1	item-name	item-description	listing-id	price	quantity	open-date	product-id-type	item-note	product-id
GB-5010743-20-White	B07SBW9J8B	Funny Pitbull Coffee Mug not a regular mom Pitbull Mom Gift For Pitbull Lovers	<b>WITH THIS CERAMIC DOG MUG, YOU CAN MAKE YOUR DOG LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this Dog Coffee Mug is a fantastic choice as a gift for dog owners </br><br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br><br> If you’re looking for a gift for dog lovers, and one that they will actually use and enjoy for years to come, then get them this funny dog mug! </br>	0527VCXOU04	14.95	100	2019-05-27 05:38:24 PDT	1		B07SBW9J8B
GB-5010743-43-White	B07SBWCL26	Funny Pitbull Coffee Mug not a regular mom Pitbull Mom Gift For Pitbull Lovers	<b>WITH THIS CERAMIC DOG MUG, YOU CAN MAKE YOUR DOG LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this Dog Coffee Mug is a fantastic choice as a gift for dog owners </br><br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br><br> If you’re looking for a gift for dog lovers, and one that they will actually use and enjoy for years to come, then get them this funny dog mug! </br>	0527VDPWR6D	16.95	100	2019-05-27 05:40:10 PDT	1		B07SBWCL26
GB-5010753-20-White	B07SBWD89H	Funny Pomeranian Coffee Mug not a regular mom Pomeranian Mom Gift For Pomeranian Lovers	<b>WITH THIS CERAMIC DOG MUG, YOU CAN MAKE YOUR DOG LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this Dog Coffee Mug is a fantastic choice as a gift for dog owners </br><br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br><br> If you’re looking for a gift for dog lovers, and one that they will actually use and enjoy for years to come, then get them this funny dog mug! </br>	0527VEHCPQL	14.95	100	2019-05-27 05:32:09 PDT	1		B07SBWD89H
GB-5010753-43-White	B07S7R7MFY	Funny Pomeranian Coffee Mug not a regular mom Pomeranian Mom Gift For Pomeranian Lovers	<b>WITH THIS CERAMIC DOG MUG, YOU CAN MAKE YOUR DOG LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this Dog Coffee Mug is a fantastic choice as a gift for dog owners </br><br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br><br> If you’re looking for a gift for dog lovers, and one that they will actually use and enjoy for years to come, then get them this funny dog mug! </br>	0527VDO03VD	16.95	100	2019-05-27 05:34:04 PDT	1		B07S7R7MFY
GB-5010764-20-White	B07S6P3Z7Q	Funny Poodle Coffee Mug not a regular mom Poodle Mom Gift For Poodle Lovers	<b>WITH THIS CERAMIC DOG MUG, YOU CAN MAKE YOUR DOG LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this Dog Coffee Mug is a fantastic choice as a gift for dog owners </br><br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br><br> If you’re looking for a gift for dog lovers, and one that they will actually use and enjoy for years to come, then get them this funny dog mug! </br>	0527VDNEWKI	14.95	100	2019-05-27 05:25:54 PDT	1		B07S6P3Z7Q
GB-5010764-43-White	B07S9SJ2XC	Funny Poodle Coffee Mug not a regular mom Poodle Mom Gift For Poodle Lovers	<b>WITH THIS CERAMIC DOG MUG, YOU CAN MAKE YOUR DOG LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this Dog Coffee Mug is a fantastic choice as a gift for dog owners </br><br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br><br> If you’re looking for a gift for dog lovers, and one that they will actually use and enjoy for years to come, then get them this funny dog mug! </br>	0527VBZNLDB	16.95	100	2019-05-27 05:28:10 PDT	1		B07S9SJ2XC
GB-5010773-20-White	B07S6P3VRM	Funny Pug Coffee Mug not a regular mom Pug Mom Gift For Pug Lovers	<b>WITH THIS CERAMIC DOG MUG, YOU CAN MAKE YOUR DOG LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this Dog Coffee Mug is a fantastic choice as a gift for dog owners </br><br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br><br> If you’re looking for a gift for dog lovers, and one that they will actually use and enjoy for years to come, then get them this funny dog mug! </br>	0527VDQQDJN	14.95	100	2019-05-27 05:19:47 PDT	1		B07S6P3VRM
GB-5010773-43-White	B07SD1K6P9	Funny Pug Coffee Mug not a regular mom Pug Mom Gift For Pug Lovers	<b>WITH THIS CERAMIC DOG MUG, YOU CAN MAKE YOUR DOG LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this Dog Coffee Mug is a fantastic choice as a gift for dog owners </br><br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br><br> If you’re looking for a gift for dog lovers, and one that they will actually use and enjoy for years to come, then get them this funny dog mug! </br>	0527VDLLNOF	16.95	100	2019-05-27 05:21:47 PDT	1		B07SD1K6P9
GB-5010795-20-White	B07S8Q1VP4	Funny Schnauzer Coffee Mug not a regular mom Schnauzer Mom Gift For Schnauzer Lovers	<b>WITH THIS CERAMIC DOG MUG, YOU CAN MAKE YOUR DOG LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this Dog Coffee Mug is a fantastic choice as a gift for dog owners </br><br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br><br> If you’re looking for a gift for dog lovers, and one that they will actually use and enjoy for years to come, then get them this funny dog mug! </br>	0527VDJN02B	14.95	100	2019-05-27 05:13:50 PDT	1		B07S8Q1VP4
GB-5010795-43-White	B07S9SG9FX	Funny Schnauzer Coffee Mug not a regular mom Schnauzer Mom Gift For Schnauzer Lovers	<b>WITH THIS CERAMIC DOG MUG, YOU CAN MAKE YOUR DOG LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this Dog Coffee Mug is a fantastic choice as a gift for dog owners </br><br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br><br> If you’re looking for a gift for dog lovers, and one that they will actually use and enjoy for years to come, then get them this funny dog mug! </br>	0527VDN13J6	16.95	100	2019-05-27 05:15:42 PDT	1		B07S9SG9FX
GB-5010808-20-White	B07S8Q3F2L	Funny Shiba Inu Coffee Mug not a regular mom Shiba Inu Mom Gift For Shiba Inu Lovers	<b>WITH THIS CERAMIC DOG MUG, YOU CAN MAKE YOUR DOG LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this Dog Coffee Mug is a fantastic choice as a gift for dog owners </br><br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br><br> If you’re looking for a gift for dog lovers, and one that they will actually use and enjoy for years to come, then get them this funny dog mug! </br>	0527VDQ8WRY	14.95	100	2019-05-27 05:07:43 PDT	1		B07S8Q3F2L
GB-5010808-43-White	B07SDS2WKN	Funny Shiba Inu Coffee Mug not a regular mom Shiba Inu Mom Gift For Shiba Inu Lovers	<b>WITH THIS CERAMIC DOG MUG, YOU CAN MAKE YOUR DOG LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this Dog Coffee Mug is a fantastic choice as a gift for dog owners </br><br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br><br> If you’re looking for a gift for dog lovers, and one that they will actually use and enjoy for years to come, then get them this funny dog mug! </br>	0527VDNR6LM	16.95	100	2019-05-27 05:09:32 PDT	1		B07SDS2WKN
GB-5010831-20-White	B07S7R518J	Funny Weimaraner Coffee Mug not a regular mom Weimaraner Mom Gift For Weimaraner Lovers	<b>WITH THIS CERAMIC DOG MUG, YOU CAN MAKE YOUR DOG LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this Dog Coffee Mug is a fantastic choice as a gift for dog owners </br><br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br><br> If you’re looking for a gift for dog lovers, and one that they will actually use and enjoy for years to come, then get them this funny dog mug! </br>	0527VCXHPFL	14.95	100	2019-05-27 05:01:28 PDT	1		B07S7R518J
GB-5010831-43-White	B07S9SGJK3	Funny Weimaraner Coffee Mug not a regular mom Weimaraner Mom Gift For Weimaraner Lovers	<b>WITH THIS CERAMIC DOG MUG, YOU CAN MAKE YOUR DOG LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this Dog Coffee Mug is a fantastic choice as a gift for dog owners </br><br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br><br> If you’re looking for a gift for dog lovers, and one that they will actually use and enjoy for years to come, then get them this funny dog mug! </br>	0527VDQUMTC	16.95	100	2019-05-27 05:03:32 PDT	1		B07S9SGJK3
GB-5010848-20-White	B07SDRKJZF	Funny Yorkie Coffee Mug not a regular mom Yorkie Mom Gift For Yorkie Lovers	<b>WITH THIS CERAMIC DOG MUG, YOU CAN MAKE YOUR DOG LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this Dog Coffee Mug is a fantastic choice as a gift for dog owners </br><br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br><br> If you’re looking for a gift for dog lovers, and one that they will actually use and enjoy for years to come, then get them this funny dog mug! </br>	0527VBZHNVQ	14.95	100	2019-05-27 04:55:20 PDT	1		B07SDRKJZF
GB-5010848-43-White	B07S7R2T65	Funny Yorkie Coffee Mug not a regular mom Yorkie Mom Gift For Yorkie Lovers	<b>WITH THIS CERAMIC DOG MUG, YOU CAN MAKE YOUR DOG LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this Dog Coffee Mug is a fantastic choice as a gift for dog owners </br><br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br><br> If you’re looking for a gift for dog lovers, and one that they will actually use and enjoy for years to come, then get them this funny dog mug! </br>	0527VDM8KKO	16.95	100	2019-05-27 04:57:32 PDT	1		B07S7R2T65
GB-5016563-20-White	B07SD4XJKV	Funny Beagle Coffee Mug mess with my Beagle Mom Gift For Beagle Lovers	<b>WITH THIS CERAMIC DOG MUG, YOU CAN MAKE YOUR DOG LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this Dog Coffee Mug is a fantastic choice as a gift for dog owners </br><br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br><br> If you’re looking for a gift for dog lovers, and one that they will actually use and enjoy for years to come, then get them this funny dog mug! </br>	0528VE0APC3	14.95	100	2019-05-28 01:45:00 PDT	1		B07SD4XJKV
GB-5016563-43-White	B07S8VFD5Z	Funny Beagle Coffee Mug mess with my Beagle Mom Gift For Beagle Lovers	<b>WITH THIS CERAMIC DOG MUG, YOU CAN MAKE YOUR DOG LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this Dog Coffee Mug is a fantastic choice as a gift for dog owners </br><br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br><br> If you’re looking for a gift for dog lovers, and one that they will actually use and enjoy for years to come, then get them this funny dog mug! </br>	0528VD6SNAP	16.95	100	2019-05-28 01:47:03 PDT	1		B07S8VFD5Z
GB-5016594-20-White	B07S8WFF5L	Funny Border Collie Coffee Mug mess with My Border Collie Mom Gift For Border Collie Lovers	<b>WITH THIS CERAMIC DOG MUG, YOU CAN MAKE YOUR DOG LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this Dog Coffee Mug is a fantastic choice as a gift for dog owners </br><br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br><br> If you’re looking for a gift for dog lovers, and one that they will actually use and enjoy for years to come, then get them this funny dog mug! </br>	0528VFXWGV0	14.95	100	2019-05-28 01:51:06 PDT	1		B07S8WFF5L
GB-5016594-43-White	B07S9Z3T83	Funny Border Collie Coffee Mug mess with My Border Collie Mom Gift For Border Collie Lovers	<b>WITH THIS CERAMIC DOG MUG, YOU CAN MAKE YOUR DOG LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this Dog Coffee Mug is a fantastic choice as a gift for dog owners </br><br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br><br> If you’re looking for a gift for dog lovers, and one that they will actually use and enjoy for years to come, then get them this funny dog mug! </br>	0528VE0EXAV	16.95	100	2019-05-28 01:53:02 PDT	1		B07S9Z3T83
GB-5016605-20-White	B07SBZQF46	Funny Boston Terrier Coffee Mug mess with my Boston Terrier Mom Gift For Boston Terrier Lovers	<b>WITH THIS CERAMIC DOG MUG, YOU CAN MAKE YOUR DOG LOVERS FRIENDS LIGHT UP WITH DELIGHT!</b><br> The best gifts are both personal and functional, and that’s why this Dog Coffee Mug is a fantastic choice as a gift for dog owners </br><br> You can also dress the mug up even more by placing additional gifts inside, such as stickers, magnets, candies and chocolates, or coffee grounds and tea bags. </br><br> If you’re looking for a gift for dog lovers, and one that they will actually use and enjoy for years to come, then get them this funny dog mug! </br>	0528VE0E6JS	14.95	100	2019-05-28 01:57:23 PDT	1		B07SBZQF46
